score,author,content,description,publishedAt,source,title,url,urlToImage
41,Cory Doctorow,"In 2008, the Bush and Obama administrations both argued that they had a duty to transfer more than $700,000,000 of American taxpayers' money to the largest banks in the country, because these banks were ""too big to fail"" and allowing them to collapse would do… [+4781 chars]","In 2008, the Bush and Obama administrations both argued that they had a duty to transfer more than $700,000,000 of American taxpayers' money to the largest banks in the country, because these banks were ""too big to fail"" and allowing them to collapse would do…",2018-10-05T13:16:23Z,"{'id': None, 'name': 'Boingboing.net'}","New Sanders bill: If a bank is too big to fail, it's too big to exist",https://boingboing.net/2018/10/05/break-em-up.html,https://media.boingboing.net/wp-content/uploads/2018/10/5-major-banks-1.jpg
42,Michael Grothaus,"As of midnight last night, Canada is now the second country to legalize recreational marijuana (the first was Uruguay), CNBC reports. Canada, which has had legal medical marijuana since 2001, decided to make the drug legal recreationally because of changing s… [+612 chars]","Canada decided to make the drug legal recreationally because of changing social attitudes toward it. As of midnight last night, Canada is now the second country to legalize recreational marijuana (the first was Uruguay), CNBC reports. Canada, which has had le…",2018-10-17T06:28:01Z,"{'id': None, 'name': 'Fastcompany.com'}",Light ’em up! Canada legalizes marijuana,https://www.fastcompany.com/90252634/light-em-up-canada-legalizes-marijuana?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+fastcompany%2Fheadlines+%28Fast+Company%29,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/v1528728154/fcweb/0d-news-placeholder_oqxvpk.jpg"
43,,"A murky outlook Americas secretary of state, Mike Pompeo, travelled to Saudi Arabia, where he met King Salman and his son, Muhammad bin Salman, the crown prince. Prince Muhammad is under scrutiny after the death of Jamal Khashoggi at the Saudi consulate in Is… [+5252 chars]","A murky outlook
America’s secretary of state, Mike Pompeo, travelled to Saudi Arabia, where he met King Salman and his son, Muhammad bin Salman, the crown prince. Prince Muhammad is under scrutiny after the death of Jamal Khashoggi at the Saudi consulate in I…",2018-10-18T14:52:16Z,"{'id': 'the-economist', 'name': 'The Economist'}",Politics this week,https://www.economist.com/the-world-this-week/2018/10/20/politics-this-week,https://cdn.static-economist.com/sites/default/files/images/2018/10/articles/main/20181020_wwp002.jpg
44,,MONTREAL (AP) Ian Power was among the first to buy legal recreational marijuana in Canada but he has no plans to smoke it. He plans to frame it. Canada became the largest country with a legal national marijuana marketplace as sales began early Wednesday in Ne… [+6346 chars],MONTREAL (AP) — Ian Power was among the first to buy legal recreational marijuana in Canada but he has no plans to smoke it. He plans to frame it.,2018-10-17T15:07:28Z,"{'id': None, 'name': 'Yahoo.com'}",Canada now world's largest legal marijuana marketplace,https://www.yahoo.com/news/canada-now-worlds-largest-legal-023348841.html,https://s.yimg.com/uu/api/res/1.2/bN6HKrsNlJ8uMfKqeBKcQQ--~B/aD0yMjI5O3c9MzYwMDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://media.zenfs.com/en_us/News/ap_webfeeds/f79d6de99e8d4c82b742bdeb8385eb64.jpg
45,,Nearly a century of marijuana prohibition came to an end Wednesday as Canada became the first major Western nation to legalize and regulate its sale and recreational use. The change was praised by pot enthusiasts and investors in a budding industry that has s… [+4387 chars],Nearly a century of marijuana prohibition came to an end Wednesday as Canada became the first major Western nation to legalize and regulate its sale and recreational use. The change was praised by pot enthusiasts and investors in a budding industry that has s…,2018-10-17T08:45:17Z,"{'id': None, 'name': 'Yahoo.com'}",Canada legalizes marijuana for recreational use,https://www.yahoo.com/news/canada-legalizes-marijuana-recreational-084517050.html,https://s.yimg.com/ny/api/res/1.2/eEvB2riujVyuNu5rYi0zNw--~A/YXBwaWQ9aGlnaGxhbmRlcjt3PTI4ODc7aD0xOTI0O3NtPTE7aWw9cGxhbmU-/http://media.zenfs.com/en_US/News/US-AFPRelax/000_1a30px.9dab1083912.original.jpg
46,,TORONTO (AP) Ian Power was among the first to buy legal recreational marijuana in Canada but he has no plans to smoke it. He plans to frame it. Canada became the largest country with a legal national marijuana marketplace as sales began early Wednesday in New… [+5899 chars],Ian Power was among the first to buy legal recreational marijuana in Canada but he has no plans to smoke it. Canada became the largest country with a legal national marijuana marketplace as sales began early Wednesday in Newfoundland. Power was first in line …,2018-10-17T15:07:19Z,"{'id': None, 'name': 'Yahoo.com'}",Canada now world's largest legal marijuana marketplace,https://finance.yahoo.com/news/canada-now-worlds-largest-legal-023348841.html,https://s.yimg.com/uu/api/res/1.2/yJXyB8C833c38vWHup1RRg--~B/aD0yMjI5O3c9MzYwMDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://globalfinance.zenfs.com/images/US_AHTTP_AP_HEADLINES_BUSINESS/f79d6de99e8d4c82b742bdeb8385eb64_original.jpg
47,,(TORONTO) Ian Power was among the first to buy legal recreational marijuana in Canada but he has no plans to smoke it. He plans to frame it. Canada became the largest country with a legal national marijuana marketplace as sales began early Wednesday in Newfou… [+5635 chars],Canada became the largest country with a legal national marijuana marketplace as sales began early Wednesday in Newfoundland,2018-10-17T05:19:53Z,"{'id': None, 'name': 'Yahoo.com'}",Canadians Can Now Legally Buy Recreational Marijuana,https://www.yahoo.com/news/canadians-now-legally-buy-recreational-051953100.html,https://s.yimg.com/uu/api/res/1.2/ohlsJJDU6X.AFkHV4k7F9Q--~B/aD0yNDAwO3c9MzYwMDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://media.zenfs.com/en-US/homerun/time_72/7eefceeae17d1c7a7efd93d35fe6a6b4
48,,"Manila (AFP) - With Canada on the verge of becoming the world's second nation to legalise recreational marijuana, the head of the World Health Organization said Wednesday that countries should think twice before opening that door. WHO chief Tedros Adhanom Ghe… [+2319 chars]","With Canada on the verge of becoming the world's second nation to legalise recreational marijuana, the head of the World Health Organization said Wednesday that countries should think twice before opening that door. WHO chief Tedros Adhanom Ghebreyesus, who w…",2018-10-10T10:55:28Z,"{'id': None, 'name': 'Yahoo.com'}",'Just say no' to drug legalisation: WHO chief,https://www.yahoo.com/news/just-no-drug-legalisation-chief-105528579.html,https://s.yimg.com/uu/api/res/1.2/9WBgqTc7uea7WDGklvD5Mw--~B/aD02ODg7dz0xMDI0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en_us/News/afp.com/Part-GTY-522717532-1-1-1.jpg
49,,"South Korean residents who smoke cannabis in Canada will be punished on their return home, the country's authorities have warned. The North American nation became the second country in the world after Uruguay to legalise recreational marijuana last week, a mo… [+1646 chars]","South Korean residents who smoke cannabis in Canada will be “punished” on their return home, the country's authorities have warned. The North American nation became the second country in the world after Uruguay to legalise recreational marijuana last week, a …",2018-10-23T17:44:34Z,"{'id': None, 'name': 'Yahoo.com'}",South Korea vows to arrest citizens who smoke cannabis in Canada,https://www.yahoo.com/news/south-korea-vows-arrest-citizens-174434259.html,https://s.yimg.com/uu/api/res/1.2/gBclj65bwNfonmkylZJJ1w--~B/aD01MTI7dz03Njg7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/en-GB/homerun/the_independent_635/4dd0ddca66d04ec04664470ba4b7d4f8
50,,Police in Canada have told people to stop reporting their neighbours for growing cannabis after the country lifted a ban on the drug. Authorities in Toronto also urged the public not to report adults for smoking a joint as Canada becomes only the second natio… [+2182 chars],Police in Canada have told people to stop reporting their neighbours for growing cannabis after the country lifted a ban on the drug. Authorities in Toronto also urged the public not to report adults “for smoking a joint” as Canada becomes only the second nat…,2018-10-16T22:52:00Z,"{'id': None, 'name': 'Yahoo.com'}",Toronto police tell people to stop calling them to snitch on neighbours growing cannabis,https://www.yahoo.com/news/toronto-police-tell-people-stop-225234618.html,https://s.yimg.com/uu/api/res/1.2/FuND3ybbENyTt1HIYLhZ9A--~B/aD01NzY7dz03Njg7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/en-GB/homerun/the_independent_635/0d6a03b9361ef1d51fe124496a4d89d2
51,,"Many cannabis stocks will see more upside in the fourth quarter while others remain undervalued by investors who are wary of the burgeoning industry. The trading season for so-called pot stocks is cyclical and typically kicks off in the fall, but got a jump-s… [+7253 chars]","Many cannabis stocks will see more upside in the fourth quarter while others remain undervalued by investors who are wary of the burgeoning industry. The trading season for so-called pot stocks is cyclical and typically kicks off in the fall, but got a jump-s…",2018-10-19T16:23:05Z,"{'id': None, 'name': 'Yahoo.com'}",9 Ways to Buy U.S. Marijuana Stocks,https://www.yahoo.com/news/9-ways-buy-u-marijuana-stocks-162305408.html,https://s.yimg.com/os/mit/media/m/social/images/social_default_logo-1481777.png
52,,"Your daily look at late-breaking news, upcoming events and the stories that will be talked about today: 1. PROBE INTO KHASHOGGI CASE FAR FROM OVER Secretary of State Mike Pompeo is in Turkey, where a newspaper detailed the alleged slaying of Saudi writer Jama… [+1695 chars]","Your daily look at late-breaking news, upcoming events and the stories that will be talked about today:",2018-10-17T10:18:24Z,"{'id': None, 'name': 'Yahoo.com'}",10 Things to Know for Today,https://www.yahoo.com/news/10-things-know-today-101824553.html,https://s.yimg.com/uu/api/res/1.2/XGB7rNyPN0lxXwiMclAlHA--~B/aD0zNjQ4O3c9NTQ3MjtzbT0xO2FwcGlkPXl0YWNoeW9u/http://media.zenfs.com/en_us/News/ap_webfeeds/12dd736349214e309528d85d09b0a275.jpg
53,,Oct. 15 The most impressive statement to make about Sears as it seeks bankruptcy court protection is also the most damning: Sears was the Amazon of its time. Impressive because Sears really was that influential long ago. Damning because the company's decline … [+17885 chars],Excerpts from recent editorials in the United States and abroad:,2018-10-17T22:17:17Z,"{'id': None, 'name': 'Yahoo.com'}",Editorial Roundup: Excerpts from recent editorials,https://www.yahoo.com/news/editorial-roundup-excerpts-recent-editorials-221718939.html,https://s.yimg.com/os/mit/media/m/social/images/social_default_logo-1481777.png
54,Gene Johnson & Rob Gillies / AP,"(DELTA, British Columbia) — Mat Beren and his friends used to drive by the vast greenhouses of southern British Columbia and joke about how much weed they could grow there. Years later, it’s no joke. The tomato and pepper plants that once filled some of those… [+8040 chars]","On Oct. 17, Canada becomes the second and largest country with a legal national marijuana marketplace",2018-10-11T01:55:46Z,"{'id': 'time', 'name': 'Time'}",Canada to Open More Than 100 Pot Shops as It Becomes the Second Country to Legalize Marijuana,http://time.com/5421443/canada-legal-marijuana-sales/,https://timedotcom.files.wordpress.com/2018/10/ap18282822532361.jpg?quality=85
55,Rob Gillies & Gene Johnson / AP,(TORONTO) — Ian Power was among the first to buy legal recreational marijuana in Canada but he has no plans to smoke it. He plans to frame it. Canada became the largest country with a legal national marijuana marketplace as sales began early Wednesday in Newf… [+5688 chars],Canada became the largest country with a legal national marijuana marketplace as sales began early Wednesday in Newfoundland,2018-10-17T05:19:53Z,"{'id': 'time', 'name': 'Time'}",Canadians Can Now Legally Buy Recreational Marijuana,http://time.com/5426760/canada-legal-marijuana-sales-start/,https://timedotcom.files.wordpress.com/2018/10/ap18290116136720.jpg?quality=85
